opFECHA;DENOMINACION;DEBE;opID
2019-11-22;2019-11-27;santos tx2;11269,57;9825
2019-11-22;2019-11-25;peron 3513 tx2;4656,23;9824
2019-11-22;2019-11-25;avellaneda tx2;2265,46;9823
2019-11-21;2019-11-25;illia santamarina;15665,39;9807
2019-11-21;2019-11-25;vicente jose tx2;10632,09;9806
2019-11-20;2019-11-21;soler tx2;13927,06;9795
2019-11-20;2019-11-20;rodriguez tx2;20952,06;9787
2019-11-20;2019-11-20;martin merlo;15260,24;9786
2019-11-20;2019-11-20;moreno tx2;15151,15;9785
2019-11-19;2019-11-20;yrigoyen paz;6274,67;9784
2019-11-19;2019-11-20;celina tx2;10249,39;9783
2019-11-19;2019-11-20;peron miguel;7176,77;9782
2019-11-19;2019-11-25;mosconi belgrano tx2;11905,2;9781
2019-11-19;2019-11-25;lavalle tx2;19395,61;9780
2019-11-18;2019-11-25;lanuperon tx2;26447,19;9769
2019-11-18;2019-11-19;podesta tx2;4212,13;9768
2019-11-18;2019-11-19;merlo tx2;15116,17;9767
2019-11-18;2019-11-19;america tx2;18581,13;9766
2019-11-18;2019-11-19;congreso coronado tx2;15775,04;9765
2019-11-14;2019-11-15;3 de febrero tx2;14000,63;9736
2019-11-14;2019-11-15;vergara tx2;30036,03;9735
2019-11-14;2019-11-15;jauretche tx2;6717,32;9734
2019-11-13;2019-11-14;pueyrredon tx2;566,07;9733
2019-11-13;2019-11-14;catan tx2;6915,06;9732
2019-11-13;2019-11-14;lafeluro tx2;5440,79;9731
2019-11-13;2019-11-14;lafenacional;4680,02;9730
2019-11-13;2019-11-14;lujan tx2;10742,93;9729
2019-11-12;2019-11-14;yerbal cabildo tx2;12240,87;9719
2019-11-12;2019-11-27;maipu yerbal tx2;7214,14;9718
2019-11-12;2019-11-14;mitre san martin tx2;12957,48;9717
2019-11-12;2019-11-14;olivos tx2;10652,09;9716
2019-11-12;2019-11-14;jonte 2313;30031,31;9715
2019-11-12;2019-11-15;olavarria tx2;14853,7;9714
2019-11-12;2019-11-14;merlo libertador;6610,17;9712
2019-11-12;2019-11-14;marquez tx2;3102,22;9711
2019-11-12;2019-11-12;CASA CAMI;3167,45;9710
2019-11-12;2019-11-14;alsina tx2;6049,58;9709
2019-11-12;2019-11-14;belgrano tx2;5258,8;9708
2019-11-12;2019-11-14;claypole tx2;1837,97;9694
2019-11-11;2019-11-12;juan chivilcoy;87595,02;9693
2019-11-11;2019-11-12;veronica tx2;18364,61;9691
2019-11-11;2019-11-12;diego santa fe;10533,7;9690
2019-11-11;2019-11-12;santa fe 2648;6862,6;9688
2019-11-10;2019-11-11;navarro las heras;7610,9;9685
2019-11-10;2019-11-11;maipu 24 tx2;7229,14;9684
2019-11-10;2019-11-11;lopez tx2;8806,73;9683
2019-11-10;2019-11-11;xeng tx2;9678,64;9682
2019-11-08;2019-11-08;balcarce ciudad;3926,12;9668
2019-11-08;2019-11-08;tapia escobar tx2;1650,27;9667
2019-11-08;2019-11-08;san isidro tx2;4260,91;9666
2019-11-08;2019-11-08;avenida de mayo tx2;2022,04;9665
2019-11-08;2019-11-08;parana adelina;1396,15;9664
2019-11-08;2019-11-08;boedo cordoba tx2;1580,4;9663
2019-11-08;2019-11-08;beccar tx2;1956,17;9662
2019-11-07;2019-11-11;diaz velez 4480;33119,1;9661
2019-11-07;2019-11-11;rivadavia 2379 tx2;25833,79;9660
2019-11-07;2019-11-11;eduardo rivadavia;8945,86;9659
2019-11-07;2019-11-11;katinazca tx2;6041,41;9658
2019-11-07;2019-11-11;pueyrredon tx2;2454,03;9657
2019-11-07;2019-11-08;ciudadela tx2;757,78;9656
2019-11-06;2019-11-07;beccar tx2;9621,6;9638
2019-11-06;2019-11-07;parana adelina;3616,17;9637
2019-11-06;2019-11-07;avenida de mayo tx2;14941,33;9636
2019-11-06;2019-11-07;san isidro tx2;16808,56;9635
2019-11-06;2019-11-07;libreria los primos;1243,52;9634
2019-11-06;2019-11-07;boedo cordoba tx2;19570,28;9633
2019-11-06;2019-11-07;tapia escobar tx2;12450,41;9573
2019-11-06;2019-11-07;castillo tx2;4782,33;9572
2019-11-05;2019-11-06;perfumeria triunvirato;4664,12;9561
2019-11-05;2019-11-06;libreria origami;7197,92;9559
2019-11-05;2019-11-06;rivadavia tx2;3941,13;9558
2019-11-05;2019-11-06;choy tx2;2173,82;9557
2019-11-05;2019-11-06;quilmes tx2;13129,36;9555
2019-11-05;2019-11-06;quilmes yrigoyen tx2;18652,31;9554
2019-11-05;2019-11-05;la terminal;7957,96;9536
2019-11-04;2019-11-06;martin triunvirato;13934,05;9535
2019-11-04;2019-11-05;noi tx2;10269,64;9534
2019-11-04;2019-11-05;cobo tx2;17501,61;9533
2019-11-04;2019-11-05;rioja 2074;15874,57;9532
2019-11-04;2019-11-06;cordoba tx2;5886,4;9531
2019-11-04;2019-11-05;yrigoyen paz;2379,19;9530
2019-11-04;2019-11-05;moreno tx2;15552;9529
2019-11-04;2019-11-05;pellegrini rodriguez;33489,8;9528
2019-11-04;2019-11-05;rodriguez tx2;11163,66;9527
2019-11-03;2019-11-05;julieta lanus tx2;5665,75;9520
2019-11-03;2019-11-05;lanus tx2;14574,91;9519
2019-11-03;2019-11-05;peron 3513 tx2;11932,04;9518
2019-11-03;2019-11-05;alberdi tx2;13863,23;9517
2019-11-03;2019-11-05;franco 5827;22393,8;9516
2019-11-01;2019-11-05;caucete;13097,46;9497
2019-11-01;2019-11-05;albardon;32838,54;9496
2019-11-01;2019-11-01;illia murguiondo;21863,88;9495
2019-11-01;2019-11-01;tapiales tx2;14600,82;9494
2019-10-31;2019-11-01;belgrano tx2;14786,04;9492
2019-10-31;2019-11-01;alsina tx2;4453;9491
2019-10-31;2019-11-01;laferrere tx2;8400,7;9490
2019-10-31;2019-11-01;moron belgrano tx2;12904,26;9489
2019-10-31;2019-11-01;casares tx2;10008,3;9466
2019-10-30;2019-10-31;martin merlo;7662,47;9461
2019-10-30;2019-11-05;balcarce ciudad;22506,2;9460
2019-10-30;2019-11-03;mercedes tx2;31538,57;9459
2019-10-30;2019-11-01;illia santamarina;31515,28;9457
2019-10-30;2019-11-01;el jaguel tx2;9858,71;9456
2019-10-30;2019-11-01;vicente jose tx2;1273,51;9455
2019-10-30;2019-11-01;illia french;5975,06;9454
2019-10-29;2019-10-30;gaona 2665 tx2;2753,13;9448
2019-10-29;2019-10-30;lynmartin tx2;1526,21;9447
2019-10-29;2019-10-30;san moron tx2;6619,56;9446
2019-10-29;2019-10-30;san arieta;17497,88;9445
2019-10-29;2019-10-30;bingocrovara tx2;1763,95;9444
2019-10-29;2019-10-30;cesar;13266,34;9443
2019-10-29;2019-10-29;merlo tx2;160,3;9438
2019-10-29;2019-10-29;marcos paz 2158;2730,36;9437
2019-10-28;2019-10-30;beiro 4285 tx2;961,82;9436
2019-10-28;2019-10-30;estrada tx2;3470,38;9435
2019-10-28;2019-10-30;carrillo tx2;10342,76;9434
2019-10-28;2019-10-29;varela calzada tx2;5466,24;9433
2019-10-28;2019-10-30;san martin tx2;17318,79;9432
2019-10-28;2019-10-28;belgrano tx2;1717,64;9431
2019-10-28;2019-10-29;saladillo tx2;3464,86;9430
2019-10-28;2019-10-29;la terminal;24799,88;9429
2019-10-26;2019-10-28;varela tx2;14331,05;9426
2019-10-26;2019-10-28;claypole tx2;8070,86;9425
2019-10-26;2019-10-28;bocuzzi tx2;16520,49;9424
2019-10-25;2019-10-28;merlo tx2;12473,23;9423
2019-10-25;2019-10-28;marcos paz 2158;45931,36;9422
2019-10-25;2019-10-28;glew tx2;9171,17;9421
2019-10-25;2019-10-28;gaona 2665 tx2;5248,99;9420
2019-10-25;2019-10-28;riva 7579 tx2;31021,36;9419
2019-10-25;2019-10-30;beiro 4285 tx2;18445,09;9418
2019-10-25;2019-10-30;torcuato tx2;21459,14;9417
2019-10-25;2019-10-30;avellaneda 3431;13268,12;9416
2019-10-25;2019-10-30;avellaneda 3003;10813,58;9415
2019-10-23;2019-10-24;santa fe tx2;5554,89;9395
2019-10-23;2019-10-24;santa fe 3480;5183,56;9394
2019-10-23;2019-10-28;avellaneda tx2;3873,52;9393
2019-10-23;2019-10-24;DOLORES PCIA,;41781,46;9392
2019-10-23;2019-10-24;saladillo tx2;54410,99;9391
2019-10-23;2019-10-24;avenida de mayo tx2;7225,31;9390
2019-10-23;2019-10-24;rodriguez tx2;14755,6;9389
2019-10-23;2019-10-24;moreno tx2;12908,81;9388
2019-10-22;2019-10-23;ort tx2;17587,05;9371
2019-10-22;2019-10-23;chacarita tx2;4869,35;9370
2019-10-22;2019-10-23;forest 581 tx2;5008,9;9369
2019-10-22;2019-10-23;estrada santa fe tx2;4884,85;9368
2019-10-22;2019-10-23;pueyrredon tx2;1718,43;9367
2019-10-21;2019-10-21;cordoba tx2;433,58;9354
2019-10-21;2019-10-22;vicente grande tx2;3486,78;9353
2019-10-21;2019-10-23;mitre 2230 tx2;11592,44;9352
2019-10-21;2019-10-23;munro mitre tx2;3121,71;9351
2019-10-21;2019-10-23;san fernando tx2;16226,98;9350
2019-10-21;2019-10-23;colon;13733,27;9349
2019-10-21;2019-10-22;rivadavia 18029;12262,88;9348
2019-10-21;2019-10-22;ciudadela tx2;22047,96;9347
2019-10-20;2019-10-21;monroe tx2;5593,54;9334
2019-10-20;2019-10-21;cabildo 3520;3850,08;9333
2019-10-20;2019-10-21;cabildo 1757;6776,68;9332
2019-10-19;2019-10-21;libreria stockler;2520,11;9331
2019-10-19;2019-10-22;eva san juan tx2;5834,59;9330
2019-10-17;2019-10-21;mosconi tx2;2244,25;9323
2019-10-17;2019-10-22;lomas yrigoyen;2011,33;9321
2019-10-17;2019-10-22;banfield tx2;7541,78;9320
2019-10-17;2019-10-22;nico lomas tx2;27251,14;9319
2019-10-17;2019-10-22;zarate independencia tx2;28453,94;9318
2019-10-17;2019-10-21;yrigoyen paz;12968,89;9317
2019-10-17;2019-10-21;marcos paz tx2;15251,23;9316
2019-10-16;2019-10-18;balcarce ciudad;14427,15;9303
2019-10-16;2019-10-21;santos tx2;6945,71;9302
2019-10-16;2019-10-21;independencia tx2;4938,77;9289
2019-10-16;2019-10-17;soler tx2;13224,22;9288
2019-10-15;2019-10-16;martin merlo;11608,69;9287
2019-10-15;2019-10-16;ruta 23 tx2;2445,62;9286
2019-10-15;2019-10-16;nestor tx2;22364,64;9285
2019-10-15;2019-10-17;berazategui tx2;5613,17;9282
2019-10-15;2019-10-17;castillo tx2;4682,15;9281
2019-10-14;2019-10-16;tapia escobar tx2;8689,82;9275
2019-10-14;2019-10-16;marquez tx2;1935,68;9269
2019-10-14;2019-10-16;lacroze suarez;16178,09;9268
2019-10-13;2019-10-15;asamblea tx2;14540,39;9267
2019-10-13;2019-10-16;lynmartin tx2;7079,97;9266
2019-10-13;2019-10-16;mitre san martin tx2;7564,95;9265
2019-10-13;2019-10-16;mosconi tx2;14478,71;9264
2019-10-10;2019-10-16;la terminal;14408,85;9262
2019-10-10;2019-10-16;silvio serrano;15023,23;9261
2019-10-10;2019-10-15;lafeluro tx2;5296,13;9259
2019-10-10;2019-10-15;catan tx2;6773,48;9258
2019-10-10;2019-10-15;laferrere tx2;8973,06;9257
2019-10-10;2019-10-17;necochea ciudad;40845,4;9256
2019-10-10;2019-10-15;moreno tx2;14187,71;9255
2019-10-10;2019-10-15;rodriguez tx2;6911,91;9254
2019-10-10;2019-10-15;belgrano tx2;1686,72;9253
2019-10-10;2019-10-15;josecpaz tx2;12566,63;9235
2019-10-10;2019-10-15;jose maria moreno tx2;17150;9234
2019-10-10;2019-10-15;luis lavalle tx2;14377,13;9233
2019-10-09;2019-10-10;moron belgrano tx2;3915,95;9231
2019-10-09;2019-10-15;alsina tx2;6116,46;9230
2019-10-08;2019-10-09;CASA CAMI;551,8;9218
2019-10-08;2019-10-09;villegas moron;36172,91;9217
2019-10-08;2019-10-09;soler tx2;13485,3;9216
2019-10-08;2019-10-15;belgrano tx2;5416,77;9215
2019-10-07;2019-10-09;jauretche tx2;13842,23;9205
2019-10-07;2019-10-09;hurlingham tx2;8332,18;9204
2019-10-07;2019-10-09;palomar;23355,25;9203
2019-10-07;2019-10-08;cecilia tx2;8891,72;9202
2019-10-07;2019-10-08;vergara tx2;1652,26;9201
2019-10-07;2019-10-09;gerardo tx2;1214,8;9200
2019-10-07;2019-10-09;3 de febrero tx2;19988,47;9199
2019-10-07;2019-10-08;america tx2;3190,99;9198
2019-10-07;2019-10-08;pueyrredon tx2;801,52;9197
2019-10-07;2019-10-08;diaz velez 4480;2304,85;9196
2019-10-07;2019-10-08;diego santa fe;2200,84;9195
2019-10-07;2019-10-08;santa fe 2648;2628,97;9194
2019-10-07;2019-10-08;atucha tx2;3927,41;9185
2019-10-07;2019-10-08;bingocrovara tx2;1250,35;9184
2019-10-07;2019-10-07;yrigoyen paz;2429,32;9183
2019-10-07;2019-10-07;mercedes tx2;1731,26;9182
2019-10-07;2019-10-07;lujan tx2;1707,43;9181
2019-10-06;2019-10-08;cordoba tx2;7445,77;9180
2019-10-03;2019-10-08;cesar;8078,6;9167
2019-10-03;2019-10-08;america tx2;18362,18;9166
2019-10-03;2019-10-04;avellaneda 1961;3638,21;9165
2019-10-03;2019-10-05;yrigoyen paz;5982,74;9164
2019-10-03;2019-10-08;pueyrredon tx2;6500,16;9163
2019-10-03;2019-10-08;rivadavia 3986;1603,04;9162
2019-10-03;2019-10-08;diaz velez 4480;4957,12;9161
2019-10-03;2019-10-17;azul tx2;19415,88;9160
2019-10-03;2019-10-07;navarro las heras;10451,11;9159
2019-10-03;2019-10-05;moron belgrano tx2;13763,94;9158
2019-10-03;2019-10-05;bingocrovara tx2;4043,23;9157
2019-10-02;2019-10-08;diego santa fe;7921,6;9137
2019-10-02;2019-10-03;crovara 1423 tx2;2422,92;9136
2019-10-02;2019-10-08;santa fe 2648;6728,61;9135
2019-10-01;2019-10-02;rolon tx2;9031,24;9134
2019-10-01;2019-10-02;avellaneda 3431;11902,97;9133
2019-10-01;2019-10-05;atucha tx2;16084,75;9132
2019-10-01;2019-10-02;avenida de mayo tx2;4706,61;9131
2019-10-01;2019-10-02;lujan tx2;10584,58;9130
2019-09-30;2019-10-02;san arieta;5147,22;9109
2019-09-30;2019-10-02;illia arieta tx2;11274,36;9108
2019-09-30;2019-10-02;san moron tx2;14447,41;9107
2019-09-30;2019-10-02;lomas rosas;1359,03;9106
2019-09-30;2019-10-02;rivadavia tx2;10445,02;9105
2019-09-30;2019-10-08;libreria stockler;2247,05;9104
2019-09-29;2019-09-30;CASA CAMI;2555,67;9103
2019-09-29;2019-09-30;martin 2521 tx2;23375,84;9102
2019-09-29;2019-10-02;tapiales tx2;10608,32;9100
2019-09-29;2019-10-02;mercedes tx2;17086,79;9099
2019-09-29;2019-09-30;quilmes tx2;20935,37;9098
2019-09-29;2019-10-02;mitre 2230 tx2;6618,81;9097
2019-09-29;2019-10-02;alvear ballester;6107,11;9096
2019-09-26;2019-09-27;lopez tx2;8753,88;9094
2019-09-26;2019-09-27;cabildo 3520;11473,94;9093
2019-09-26;2019-09-27;yerbal cabildo tx2;8024,7;9092
2019-09-26;2019-09-30;avellaneda tx2;2113,87;9081
2019-09-26;2019-09-27;merlo libertador;16869,33;9080
2019-09-25;2019-09-26;bingocrovara tx2;1350,81;9079
2019-09-25;2019-09-30;el jaguel tx2;9104,24;9078
2019-09-25;2019-09-30;illia santamarina;16515,14;9077
2019-09-25;2019-09-30;illia french;10295,7;9076
2019-09-25;2019-09-30;vicente grande tx2;23013,78;9075
2019-09-25;2019-09-27;san isidro tx2;12604,18;9074
2019-09-25;2019-09-27;wang tx2;16071,09;9073
2019-09-25;2019-09-27;juan mansilla tx2;1943,19;9072
2019-09-25;2019-09-27;maipu yerbal tx2;9551,61;9071
2019-09-25;2019-09-27;beccar tx2;6928,01;9070
2019-09-25;2019-09-27;torcuato tx2;21177,03;9069
2019-09-25;2019-09-27;moreno tx2;9329,41;9068
2019-09-25;2019-09-27;rodriguez tx2;6623,76;9067
2019-09-25;2019-09-27;pellegrini rodriguez;38785,9;9066
2019-09-25;2019-09-26;castillo tx2;2684,98;9065
2019-09-25;2019-09-26;calzada tx2;4503,16;9052
2019-09-24;2019-09-25;matias peroni;906,29;9032
2019-09-23;2019-09-25;podesta tx2;7697,31;9031
2019-09-23;2019-09-27;xeng tx2;6608,18;9030
2019-09-23;2019-09-27;kimi tx2;13604,41;9029
2019-09-22;2019-09-25;berazategui tx2;4805,15;8969
2019-09-22;2019-09-25;adrogue tx2;13565,5;8968
2019-09-22;2019-09-25;libreria stockler;4522,92;8966
2019-09-19;2019-09-23;carrillo tx2;12507,38;8942
2019-09-19;2019-09-23;san martin tx2;20028,76;8941
2019-09-19;2019-09-23;mitre san martin tx2;13094,38;8940
2019-09-19;2019-09-23;vergara tx2;22404,26;8937
2019-09-19;2019-09-23;marcos paz tx2;3028,65;8936
2019-09-19;2019-09-25;bingocrovara tx2;3944,69;8927
2019-09-18;2019-09-25;la terminal;21535,05;8920
2019-09-18;2019-09-19;gaona tx2;2020,12;8919
2019-09-18;2019-09-19;peron 3513 tx2;1798,37;8917
2019-09-18;2019-09-19;katinazca tx2;1287,99;8916
2019-09-18;2019-09-19;gaona 2665 tx2;320,61;8915
2019-09-18;2019-09-19;veronica tx2;3519,95;8914
2019-09-18;2019-09-19;beiro 4285 tx2;2212,17;8913
2019-09-18;2019-09-20;independencia tx2;165,47;8912
2019-09-18;2019-09-19;yrigoyen paz;563,64;8911
2019-09-18;2019-09-19;casares tx2;3926,41;8910
2019-09-18;2019-09-19;soler tx2;3321,16;8909
2019-09-18;2019-09-19;marcos paz tx2;5152,06;8908
2019-09-18;2019-09-19;catan tx2;1516,18;8907
2019-09-18;2019-09-19;mitre avellaneda tx2;1940,47;8906
2019-09-18;2019-09-19;alsina tx2;1342,87;8905
2019-09-18;2019-09-19;santos tx2;1322,23;8904
2019-09-18;2019-09-19;balcarce ciudad;6256,44;8903
2019-09-18;2019-09-20;big store;8786,09;8887
2019-09-18;2019-09-20;avellaneda 1961;21750,3;8883
2019-09-18;2019-09-20;jhonny grand bourg tx2;14196,57;8881
2019-09-18;2019-09-25;laferrere tx2;15151,84;8880
2019-09-17;2019-09-20;pilar miguel tx2;13549,89;8878
2019-09-17;2019-09-25;bocuzzi tx2;20397,05;8877
2019-09-17;2019-09-20;tapia escobar tx2;9594,39;8876
2019-09-17;2019-09-25;adrogue tx2;6623,63;8875
2019-09-17;2019-09-19;claypole tx2;8486,14;8874
2019-09-17;2019-09-25;solano tx2;5324,64;8873
2019-09-17;2019-09-20;pilar rivadavia tx2;16760,75;8872
2019-09-17;2019-09-30;celina tx2;12560,2;8871
2019-09-16;2019-09-18;veronica tx2;18872,45;8851
2019-09-16;2019-09-25;illia murguiondo;28956,66;8850
2019-09-16;2019-09-18;marcos paz tx2;13674,44;8849
2019-09-15;2019-09-18;beiro 4285 tx2;3366,33;8847
2019-09-15;2019-09-18;mitre avellaneda tx2;3130,9;8846
2019-09-15;2019-09-18;independencia tx2;2388,85;8845
2019-09-15;2019-09-25;galicia tx2;22156,52;8844
2019-09-15;2019-09-18;soler tx2;7590,91;8843
2019-09-15;2019-09-18;balcarce ciudad;62685,63;8842
2019-09-15;2019-09-16;matias peroni;1904,28;8841
2019-09-15;2019-09-18;silvio serrano;29958,46;8840
2019-09-13;2019-09-18;yrigoyen paz;5085,41;8837
2019-09-13;2019-09-18;santos tx2;7746,1;8836
2019-09-12;2019-09-13;moreno tx2;1902,81;8823
2019-09-12;2019-09-13;lomas yrigoyen;7188,27;8822
2019-09-12;2019-09-13;calzada tx2;11795,11;8821
2019-09-12;2019-09-18;katinazca tx2;7454,62;8820
2019-09-12;2019-09-18;gaona 2665 tx2;3873,8;8819
2019-09-12;2019-09-13;bingocrovara tx2;1176,82;8818
2019-09-12;2019-09-13;castillo tx2;2104,32;8817
2019-09-12;2019-09-27;8000 tx2;2067,88;8815
2019-09-12;2019-09-18;peron 3513 tx2;21692,35;8813
2019-09-12;2019-09-18;catan tx2;4916,1;8812
2019-09-12;2019-09-18;casares tx2;10593,04;8811
2019-09-12;2019-09-18;alsina tx2;7325,99;8810
2019-09-11;2019-09-13;moreno tx2;14728,14;8794
2019-09-11;2019-09-11;saladillo tx2;1339,47;8793
2019-09-09;2019-09-10;gaona tx2;766,89;8790
2019-09-09;2019-09-10;lynmartin tx2;1496,65;8789
2019-09-09;2019-09-11;asamblea tx2;16112,4;8788
2019-09-09;2019-09-13;san arieta;7821,22;8787
2019-09-07;2019-09-10;beiro 4362;13855,08;8779
2019-09-07;2019-09-11;cabildo 3453;12882,49;8778
2019-09-07;2019-09-10;juan cesar;14600,69;8776
2019-09-07;2019-09-10;cabildo 4539 tx2;14119,78;8775
2019-09-07;2019-09-10;corrientes 5851;12970,53;8774
2019-09-07;2019-09-10;rioja 2074;29790,85;8773
2019-09-07;2019-09-10;jose maria moreno tx2;8256,19;8772
2019-09-07;2019-09-10;san cristobal tx2;17357,75;8771
2019-09-06;2019-09-09;saladillo tx2;52090,24;8758
2019-09-06;2019-09-06;mosconi tx2;5165,83;8757
2019-09-05;2019-09-13;san wilde tx2;27958,29;8748
2019-09-05;2019-09-13;belgrano tx2;11140,98;8747
2019-09-05;2019-09-10;tres arroyos PCIA tx2;14504,89;8745
2019-09-05;2019-09-06;alberdi tx2;641,21;8744
2019-09-05;2019-09-06;monroe tx2;548,37;8743
2019-09-05;2019-09-06;florida-martin tx2;5340,08;8742
2019-09-05;2019-09-06;chacarita tx2;1567,82;8741
2019-09-05;2019-09-06;asamblea tx2;957,74;8740
2019-09-05;2019-09-06;lujan tx2;1071,73;8739
2019-09-05;2019-09-06;hurlingham tx2;937,7;8738
2019-09-05;2019-09-06;moron belgrano tx2;17265,99;8721
2019-09-04;2019-09-06;matias peroni;2112,11;8720
2019-09-04;2019-09-06;jauretche tx2;4661,74;8719
2019-09-04;2019-09-06;3 de febrero tx2;1396,89;8718
2019-09-04;2019-09-06;josecpaz tx2;2150,14;8717
2019-09-04;2019-09-06;urquiza tx2;945,73;8716
2019-09-04;2019-09-06;corrientes 2 tx2;1104,84;8715
2019-09-04;2019-09-06;rodriguez tx2;11342,34;8714
2019-09-04;2019-09-06;pablo alberdi tx2;7527,58;8713
2019-09-03;2019-09-06;pto lacroze;4443,42;8709
2019-09-03;2019-09-10;tres arroyos PCIA tx2;39000,35;8705
2019-09-03;2019-09-06;lujan tx2;7625,88;8704
2019-09-02;2019-09-05;la terminal;34154,39;8703
2019-09-02;2019-09-06;monroe tx2;8856,13;8702
2019-09-02;2019-09-06;urquiza tx2;4066,96;8701
2019-09-02;2019-09-06;ciudadela tx2;27552,05;8700
2019-09-02;2019-09-06;alberdi tx2;10063,51;8698
2019-09-02;2019-09-06;arribeños tx2;39707,96;8697
2019-09-01;2019-09-05;CASA CAMI;4409,28;8696
2019-09-01;2019-09-02;dorrego olavarria;7423,92;8694
2019-09-01;2019-09-06;florida-martin tx2;8610,53;8693
2019-09-01;2019-09-06;corrientes 2 tx2;6019,07;8692
2019-09-01;2019-09-06;chacarita tx2;3818,08;8691
2019-08-31;2019-09-06;asamblea tx2;7322,51;8690
2019-08-29;2019-08-30;gaona tx2;584,97;8671
2019-08-29;2019-08-30;franco 5827;7602,69;8670
2019-08-29;2019-09-06;hurlingham tx2;2428,28;8669
2019-08-29;2019-09-06;jauretche tx2;16666,58;8668
2019-08-29;2019-09-06;3 de febrero tx2;10225,16;8667
2019-08-28;2019-08-30;colon;7451,86;8664
2019-08-28;2019-08-30;san fernando tx2;9528,41;8663
2019-08-28;2019-08-30;juan mansilla tx2;4517,03;8662
2019-08-28;2019-08-30;avellaneda 3431;12730,59;8661
2019-08-28;2019-08-30;albarellos tx2;14111,19;8660
2019-08-28;2019-09-06;josecpaz tx2;11544,1;8659
2019-08-28;2019-08-30;pacheco tx2;17563,9;8658
2019-08-28;2019-08-29;moron belgrano tx2;7392,04;8657
2019-08-27;2019-08-28;catan tx2;9408,51;8639
2019-08-27;2019-08-30;beccar tx2;4966,97;8638
2019-08-27;2019-08-30;lopez tx2;7392,68;8637
2019-08-27;2019-08-30;maipu 62 tx2;22205,34;8636
2019-08-27;2019-08-30;marquez tx2;3295,77;8635
2019-08-27;2019-08-30;maipu 24 tx2;2425,55;8634
2019-08-27;2019-08-30;luisa tx2;32509,85;8633
2019-08-27;2019-08-30;cabildo 1757;8028,78;8632
2019-08-27;2019-08-30;santa fe 2648;3948,49;8631
2019-08-27;2019-08-30;santa fe 3480;1547,13;8630
2019-08-27;2019-08-28;lacroze suarez;3733,42;8629
2019-08-27;2019-08-28;illia tx2;12371,78;8628
2019-08-27;2019-08-30;santa fe tx2;12926,21;8627
2019-08-27;2019-08-28;illia arieta tx2;32318,49;8626
2019-08-27;2019-08-30;diego santa fe;8462,03;8625
2019-08-26;2019-09-10;david;49808,74;8617
2019-08-26;2019-08-31;claypole tx2;1215,24;8616
2019-08-26;2019-08-31;varela tx2;8447,59;8615
2019-08-26;2019-08-31;nico lomas tx2;10433,47;8613
2019-08-26;2019-08-27;laferrere tx2;2686,63;8612
2019-08-26;2019-08-27;bingocrovara tx2;15244,14;8611
2019-08-26;2019-08-27;ruta 23 tx2;1918,15;8610
2019-08-26;2019-08-27;nestor tx2;7388,55;8609
2019-08-25;2019-08-30;mitre 2230 tx2;28255,07;8598
2019-08-24;2019-08-30;beiro 4285 tx2;3320,68;8597
2019-08-24;2019-08-28;mitre san martin tx2;9720,78;8596
2019-08-24;2019-08-28;san martin tx2;12654,36;8595
2019-08-24;2019-08-28;carrillo tx2;1194,19;8594
2019-08-23;2019-08-30;cordoba tx2;11264,21;8592
2019-08-23;2019-08-30;gaona tx2;1909,62;8591
2019-08-22;2019-08-27;san arieta;4020,9;8560
2019-08-22;2019-08-27;crovara 1423 tx2;5754,43;8559
2019-08-22;2019-08-27;tapiales tx2;11942,85;8558
2019-08-22;2019-08-30;marcos paz tx2;12169,27;8557
2019-08-22;2019-08-27;cesar;13216;8556
2019-08-22;2019-08-27;merlo tx2;20970,7;8555
2019-08-22;2019-08-23;belgrano tx2;2304,08;8553
2019-08-22;2019-08-23;alsina tx2;3209,53;8552
2019-08-21;2019-08-23;linazca tx2;5338,32;8547
2019-08-21;2019-08-23;nazca 2968 tx2;31396,92;8546
2019-08-21;2019-08-23;mosconi tx2;11285,88;8545
2019-08-21;2019-08-22;berazategui tx2;3217,41;8544
2019-08-21;2019-08-22;peron 3513 tx2;1314,46;8543
2019-08-21;2019-08-22;san wilde tx2;6679,34;8542
2019-08-21;2019-08-22;alsina tx2;1512,36;8541
2019-08-21;2019-08-23;santos tx2;4527,83;8540
2019-08-21;2019-08-28;yrigoyen paz;11442,61;8539
2019-08-20;2019-08-21;berazategui tx2;2450,99;8523
2019-08-20;2019-08-21;laferrere tx2;649,08;8522
2019-08-20;2019-08-21;illia santamarina;17146,37;8521
2019-08-20;2019-08-21;vicente jose tx2;19362,47;8520
2019-08-20;2019-08-21;illia french;18546,61;8519
2019-08-20;2019-08-21;avellaneda tx2;3925,38;8518
2019-08-20;2019-08-28;tapia escobar tx2;21550,54;8517
2019-08-19;2019-08-22;liniers tx2;5436,2;8500
2019-08-19;2019-08-23;xeng tx2;8103,28;8499
2019-08-19;2019-08-23;estrada santa fe tx2;2985,37;8498
2019-08-19;2019-08-23;martin triunvirato;19816,88;8497
2019-08-19;2019-08-20;pilar miguel tx2;3010,9;8496
2019-08-19;2019-08-23;kimi tx2;9235,91;8495
2019-08-19;2019-08-21;berazategui tx2;9929,02;8491
2019-08-19;2019-08-23;cuenca tz2;13048,06;8490
2019-08-19;2019-08-22;soler tx2;12450,31;8489
2019-08-19;2019-08-21;belgrano tx2;4878,15;8488
